agent_accuracy,anomaly_accuracy,context_accuracy,loss,next_event_accuracy,val_agent_accuracy,val_anomaly_accuracy,val_context_accuracy,val_loss,val_next_event_accuracy
0.39017340540885925,0.4841040372848511,0.10260115563869476,2.707817792892456,0.7644508481025696,0.5135135054588318,0.5337837934494019,0.0878378376364708,2.4439611434936523,0.7972972989082336
0.4364161789417267,0.5086705088615417,0.09826589375734329,2.4336163997650146,0.8092485666275024,0.3986486494541168,0.5608108043670654,0.12162162363529205,2.199399471282959,0.7972972989082336
0.5505780577659607,0.4898844063282013,0.12427745759487152,2.108982801437378,0.8901734352111816,0.6351351141929626,0.5743243098258972,0.18918919563293457,1.8204823732376099,0.9459459185600281
0.6936416029930115,0.5245664715766907,0.1517340987920761,1.883068323135376,0.9306358098983765,1.0,0.5472972989082336,0.19594594836235046,1.5854347944259644,1.0
0.8323699235916138,0.5187861323356628,0.17485548555850983,1.708719253540039,0.9667630195617676,0.9932432174682617,0.5608108043670654,0.22972972691059113,1.3739773035049438,1.0
0.939306378364563,0.5245664715766907,0.19075144827365875,1.5004886388778687,0.9812138676643372,1.0,0.45270270109176636,0.27702704071998596,1.1929874420166016,1.0
0.9667630195617676,0.5144508481025696,0.24710983037948608,1.3536185026168823,0.986994206905365,1.0,0.5067567825317383,0.3445945978164673,1.079420804977417,1.0
0.9465317726135254,0.5491329431533813,0.323699414730072,1.2017573118209839,0.9884393215179443,1.0,0.44594594836235046,0.3513513505458832,0.9081977605819702,1.0
0.9725433588027954,0.5086705088615417,0.3410404622554779,1.1460745334625244,0.9884393215179443,1.0,0.5067567825317383,0.3445945978164673,0.8736761212348938,1.0
0.9710982441902161,0.4841040372848511,0.34971097111701965,1.0926192998886108,0.9942196607589722,1.0,0.47297295928001404,0.3581081032752991,0.8323389291763306,1.0
0.9768785834312439,0.4826589524745941,0.3786127269268036,1.0434958934783936,0.9898843765258789,1.0,0.44594594836235046,0.3986486494541168,0.8044272661209106,1.0
0.9696531891822815,0.5014451146125793,0.35982659459114075,1.0199986696243286,0.9884393215179443,1.0,0.5067567825317383,0.4324324429035187,0.796967089176178,1.0
0.9768785834312439,0.5057803392410278,0.38294798135757446,0.9870009422302246,0.986994206905365,1.0,0.5,0.3918918967247009,0.7761639952659607,1.0
0.9797688126564026,0.5202311873435974,0.3843930661678314,0.9746840596199036,0.9956647157669067,1.0,0.5135135054588318,0.3918918967247009,0.7714084982872009,1.0
0.97398841381073,0.5115606784820557,0.3916184902191162,0.933921217918396,0.9942196607589722,1.0,0.45945945382118225,0.4324324429035187,0.7566185593605042,1.0
0.9710982441902161,0.5520231127738953,0.4147398769855499,0.9201935529708862,0.9927745461463928,1.0,0.4864864945411682,0.45270270109176636,0.7397565841674805,1.0
0.9826589822769165,0.5072254538536072,0.4046242833137512,0.925781786441803,0.9898843765258789,1.0,0.5202702879905701,0.47297295928001404,0.7332534790039062,1.0
0.9913294911384583,0.5563583970069885,0.42774567008018494,0.8813059329986572,0.9942196607589722,1.0,0.4256756901741028,0.47297295928001404,0.7427622079849243,1.0
0.9826589822769165,0.5404624342918396,0.4046242833137512,0.8839660882949829,0.9956647157669067,1.0,0.4864864945411682,0.43918919563293457,0.7335879802703857,1.0
0.9927745461463928,0.4898844063282013,0.44075143337249756,0.8643277287483215,0.9956647157669067,1.0,0.5135135054588318,0.45270270109176636,0.7196763753890991,1.0
0.9855491518974304,0.5202311873435974,0.43063583970069885,0.8682134747505188,0.9971098303794861,1.0,0.47297295928001404,0.45945945382118225,0.718265175819397,1.0
0.9826589822769165,0.486994206905365,0.4147398769855499,0.8585401177406311,0.9913294911384583,1.0,0.44594594836235046,0.4797297418117523,0.730762779712677,1.0
0.9826589822769165,0.5361271500587463,0.4320809245109558,0.8519526720046997,0.9956647157669067,1.0,0.5067567825317383,0.47297295928001404,0.7125129699707031,1.0
0.9884393215179443,0.4927745759487152,0.42774567008018494,0.8403128981590271,0.9927745461463928,1.0,0.46621620655059814,0.46621620655059814,0.7208845019340515,1.0
0.9913294911384583,0.5289017558097839,0.43352600932121277,0.8198348879814148,0.9956647157669067,1.0,0.45945945382118225,0.4864864945411682,0.7204380631446838,1.0
0.9898843765258789,0.5303468108177185,0.4161849617958069,0.8274549245834351,0.9985548853874207,1.0,0.45270270109176636,0.46621620655059814,0.7248943448066711,1.0
0.9942196607589722,0.5173410177230835,0.44364163279533386,0.8131754398345947,0.9985548853874207,1.0,0.46621620655059814,0.47297295928001404,0.7094311714172363,1.0
0.9942196607589722,0.5202311873435974,0.4421965181827545,0.802428662776947,0.9956647157669067,1.0,0.5,0.45945945382118225,0.7149958610534668,1.0
0.9855491518974304,0.5144508481025696,0.4566473960876465,0.7970551252365112,1.0,1.0,0.4797297418117523,0.46621620655059814,0.7217143177986145,1.0
0.9927745461463928,0.5375722646713257,0.4638728201389313,0.7924668788909912,0.9985548853874207,1.0,0.4797297418117523,0.47297295928001404,0.7260635495185852,1.0
0.9913294911384583,0.5115606784820557,0.4566473960876465,0.7824844717979431,0.9985548853874207,1.0,0.4189189076423645,0.4932432472705841,0.7219102382659912,1.0
0.986994206905365,0.5202311873435974,0.45086705684661865,0.8061434626579285,0.9971098303794861,1.0,0.4932432472705841,0.44594594836235046,0.7171697616577148,1.0
0.9884393215179443,0.49421966075897217,0.44075143337249756,0.7910399436950684,0.9985548853874207,1.0,0.5,0.4797297418117523,0.719512939453125,1.0
0.986994206905365,0.5187861323356628,0.4696531891822815,0.7747026681900024,0.9956647157669067,1.0,0.5,0.4864864945411682,0.7365878224372864,1.0
0.9927745461463928,0.5101156234741211,0.4768786132335663,0.7528895735740662,0.9942196607589722,1.0,0.5135135054588318,0.4932432472705841,0.7231928706169128,1.0
0.9942196607589722,0.4956647455692291,0.45375722646713257,0.7798789143562317,0.9985548853874207,1.0,0.5067567825317383,0.4932432472705841,0.7156511545181274,1.0
0.9855491518974304,0.5274566411972046,0.4523121416568756,0.7810086607933044,1.0,1.0,0.4932432472705841,0.44594594836235046,0.7245559692382812,1.0
0.9942196607589722,0.5101156234741211,0.47109827399253845,0.7654508948326111,0.9971098303794861,1.0,0.4864864945411682,0.44594594836235046,0.7344841361045837,1.0
0.9927745461463928,0.5158959627151489,0.4566473960876465,0.7533128261566162,0.9985548853874207,1.0,0.4324324429035187,0.45945945382118225,0.7216687798500061,1.0
0.9927745461463928,0.5245664715766907,0.49421966075897217,0.7388755679130554,0.9985548853874207,1.0,0.4797297418117523,0.4797297418117523,0.7236398458480835,1.0
0.9927745461463928,0.5491329431533813,0.4754335284233093,0.7475666403770447,1.0,1.0,0.5337837934494019,0.46621620655059814,0.7270695567131042,1.0
0.9927745461463928,0.5375722646713257,0.46531790494918823,0.7592877745628357,0.9985548853874207,1.0,0.47297295928001404,0.46621620655059814,0.728059709072113,1.0
0.9898843765258789,0.5289017558097839,0.5028901696205139,0.7410433292388916,0.9971098303794861,1.0,0.5202702879905701,0.47297295928001404,0.7364243268966675,1.0
0.9956647157669067,0.5390173196792603,0.48554912209510803,0.7302935719490051,0.9971098303794861,1.0,0.5337837934494019,0.4932432472705841,0.7441926002502441,1.0
0.9942196607589722,0.52601158618927,0.486994206905365,0.7245361804962158,0.9985548853874207,1.0,0.4864864945411682,0.47297295928001404,0.7269548177719116,1.0
0.9913294911384583,0.52601158618927,0.5202311873435974,0.7202640771865845,0.9971098303794861,1.0,0.5270270109176636,0.45270270109176636,0.7377237677574158,1.0
0.9913294911384583,0.5231214165687561,0.4841040372848511,0.7325081825256348,1.0,1.0,0.5067567825317383,0.4932432472705841,0.7439438700675964,1.0
0.9927745461463928,0.5216763019561768,0.5,0.7196259498596191,0.9985548853874207,1.0,0.47297295928001404,0.45945945382118225,0.7276625633239746,1.0
0.9927745461463928,0.5014451146125793,0.5101156234741211,0.7116835117340088,0.9971098303794861,1.0,0.47297295928001404,0.4797297418117523,0.7291157841682434,1.0
0.9942196607589722,0.5072254538536072,0.49855491518974304,0.7028880715370178,0.9985548853874207,1.0,0.4864864945411682,0.46621620655059814,0.7317609786987305,1.0
