agent_accuracy,anomaly_accuracy,context_accuracy,loss,next_event_accuracy,val_agent_accuracy,val_anomaly_accuracy,val_context_accuracy,val_loss,val_next_event_accuracy
0.40028902888298035,0.5303468108177185,0.08815029263496399,2.5642268657684326,0.8005780577659607,0.3986486494541168,0.43918919563293457,0.09459459781646729,2.574744462966919,0.7972972989082336
