agent_accuracy,anomaly_accuracy,context_accuracy,loss,next_event_accuracy,val_agent_accuracy,val_anomaly_accuracy,val_context_accuracy,val_loss,val_next_event_accuracy
1.0,0.6069363951683044,0.5823699235916138,0.6060129404067993,1.0,1.0,0.4932432472705841,0.47297295928001404,0.7603464722633362,1.0
1.0,0.6213873028755188,0.5924855470657349,0.5912609100341797,1.0,1.0,0.46621620655059814,0.4932432472705841,0.774252712726593,1.0
1.0,0.6011560559272766,0.6011560559272766,0.5823343396186829,1.0,1.0,0.4797297418117523,0.4797297418117523,0.767135500907898,1.0
1.0,0.615606963634491,0.6271676421165466,0.565558135509491,1.0,1.0,0.46621620655059814,0.45270270109176636,0.7921905517578125,1.0
1.0,0.6286126971244812,0.615606963634491,0.571223795413971,1.0,1.0,0.5067567825317383,0.4864864945411682,0.7716676592826843,1.0
1.0,0.6329479813575745,0.6112716794013977,0.5672193169593811,1.0,1.0,0.45945945382118225,0.47297295928001404,0.7949888110160828,1.0
1.0,0.6358381509780884,0.650288999080658,0.5337228178977966,1.0,1.0,0.45945945382118225,0.4864864945411682,0.7830541729927063,1.0
1.0,0.650288999080658,0.6531791687011719,0.5268874168395996,1.0,1.0,0.46621620655059814,0.47297295928001404,0.805844783782959,1.0
1.0,0.6517341136932373,0.6488439440727234,0.5130279660224915,1.0,1.0,0.4864864945411682,0.47297295928001404,0.8218481540679932,1.0
1.0,0.6401734352111816,0.6748554706573486,0.5028480887413025,1.0,1.0,0.46621620655059814,0.4932432472705841,0.8130183815956116,1.0
1.0,0.6676300764083862,0.6936416029930115,0.48089489340782166,1.0,1.0,0.46621620655059814,0.46621620655059814,0.8331165313720703,1.0
1.0,0.6459537744522095,0.6950867176055908,0.477080762386322,1.0,1.0,0.5,0.4797297418117523,0.8634364604949951,1.0
1.0,0.6661849617958069,0.6950867176055908,0.46458566188812256,1.0,1.0,0.47297295928001404,0.45945945382118225,0.873358428478241,1.0
1.0,0.6589595079421997,0.7052023410797119,0.4466545581817627,1.0,1.0,0.4797297418117523,0.46621620655059814,0.8716946244239807,1.0
1.0,0.6719653010368347,0.7124277353286743,0.44164201617240906,1.0,1.0,0.4932432472705841,0.4864864945411682,0.8933297395706177,1.0
1.0,0.6589595079421997,0.7109826803207397,0.44427934288978577,1.0,1.0,0.46621620655059814,0.47297295928001404,0.9592488408088684,1.0
1.0,0.663294792175293,0.7413294911384583,0.4184720814228058,1.0,1.0,0.4932432472705841,0.46621620655059814,0.9146596789360046,1.0
1.0,0.6647399067878723,0.7716763019561768,0.3938755989074707,1.0,1.0,0.5067567825317383,0.46621620655059814,0.9513670206069946,1.0
1.0,0.689306378364563,0.7673410177230835,0.38970687985420227,1.0,1.0,0.4932432472705841,0.45945945382118225,0.9450044631958008,1.0
1.0,0.6849710941314697,0.7774566411972046,0.37332290410995483,1.0,1.0,0.46621620655059814,0.45945945382118225,0.9826763272285461,1.0
