agent_accuracy,anomaly_accuracy,context_accuracy,loss,next_event_accuracy,val_agent_accuracy,val_anomaly_accuracy,val_context_accuracy,val_loss,val_next_event_accuracy
1.0,0.5476878881454468,0.4826589524745941,0.7184873223304749,1.0,1.0,0.45945945382118225,0.4324324429035187,0.7530366778373718,1.0
1.0,0.573699414730072,0.47109827399253845,0.7143144011497498,1.0,1.0,0.4189189076423645,0.4324324429035187,0.7397699356079102,1.0
1.0,0.5433526039123535,0.48843929171562195,0.7145131230354309,1.0,1.0,0.5135135054588318,0.43918919563293457,0.7329414486885071,1.0
1.0,0.5722543597221375,0.4927745759487152,0.7070028781890869,1.0,1.0,0.4054054021835327,0.4324324429035187,0.741278886795044,1.0
1.0,0.5390173196792603,0.5028901696205139,0.6974772810935974,1.0,1.0,0.5675675868988037,0.44594594836235046,0.7274205684661865,1.0
1.0,0.5722543597221375,0.49855491518974304,0.6975737810134888,1.0,1.0,0.4256756901741028,0.4932432472705841,0.7185754776000977,1.0
1.0,0.5881502628326416,0.5187861323356628,0.6841971278190613,1.0,1.0,0.4121621549129486,0.4189189076423645,0.7640066146850586,1.0
1.0,0.599711000919342,0.5014451146125793,0.6908278465270996,1.0,1.0,0.46621620655059814,0.4797297418117523,0.7252545356750488,1.0
1.0,0.5520231127738953,0.5231214165687561,0.6770651936531067,1.0,1.0,0.4932432472705841,0.4932432472705841,0.7338348627090454,1.0
1.0,0.5419074892997742,0.5115606784820557,0.690212607383728,1.0,1.0,0.44594594836235046,0.45945945382118225,0.8010082244873047,1.0
1.0,0.5202311873435974,0.5231214165687561,0.6876148581504822,1.0,1.0,0.45945945382118225,0.4797297418117523,0.7486376166343689,1.0
1.0,0.5505780577659607,0.5274566411972046,0.6719356179237366,1.0,1.0,0.5675675868988037,0.47297295928001404,0.7350133657455444,1.0
1.0,0.5447976589202881,0.5317919254302979,0.6656008362770081,1.0,1.0,0.45945945382118225,0.47297295928001404,0.762733519077301,1.0
1.0,0.586705207824707,0.5245664715766907,0.6708773374557495,1.0,1.0,0.47297295928001404,0.47297295928001404,0.7570061683654785,1.0
1.0,0.5968208312988281,0.5274566411972046,0.6598557233810425,1.0,1.0,0.4324324429035187,0.4864864945411682,0.7654565572738647,1.0
1.0,0.6069363951683044,0.5419074892997742,0.6569966077804565,1.0,1.0,0.45945945382118225,0.4864864945411682,0.7853417992591858,1.0
1.0,0.5794797539710999,0.5447976589202881,0.6612831354141235,1.0,1.0,0.4189189076423645,0.4864864945411682,0.7558464407920837,1.0
1.0,0.5968208312988281,0.5520231127738953,0.6449414491653442,1.0,1.0,0.4324324429035187,0.47297295928001404,0.7408090829849243,1.0
1.0,0.5968208312988281,0.5404624342918396,0.6511856317520142,1.0,1.0,0.4189189076423645,0.44594594836235046,0.7603649497032166,1.0
1.0,0.5823699235916138,0.5303468108177185,0.6718471050262451,1.0,1.0,0.4864864945411682,0.4324324429035187,0.7794315814971924,1.0
1.0,0.5852600932121277,0.5404624342918396,0.649785578250885,1.0,1.0,0.43918919563293457,0.45945945382118225,0.7617549300193787,1.0
1.0,0.6011560559272766,0.5650289058685303,0.6276342868804932,1.0,1.0,0.4121621549129486,0.4864864945411682,0.7497518658638,1.0
1.0,0.6112716794013977,0.5809248685836792,0.620017945766449,1.0,1.0,0.43918919563293457,0.4256756901741028,0.7630926966667175,1.0
1.0,0.6228323578834534,0.573699414730072,0.6220170259475708,1.0,1.0,0.5135135054588318,0.45270270109176636,0.7653878331184387,1.0
1.0,0.6286126971244812,0.5939306616783142,0.6180227398872375,1.0,1.0,0.5067567825317383,0.45270270109176636,0.7743614912033081,1.0
1.0,0.6170520186424255,0.589595377445221,0.6103583574295044,1.0,1.0,0.4932432472705841,0.44594594836235046,0.7741144299507141,1.0
1.0,0.6300578117370605,0.6054913401603699,0.589708685874939,1.0,1.0,0.45945945382118225,0.43918919563293457,0.7938961386680603,1.0
1.0,0.5794797539710999,0.6112716794013977,0.5901835560798645,1.0,1.0,0.4864864945411682,0.4189189076423645,0.8015832901000977,1.0
1.0,0.5852600932121277,0.6054913401603699,0.5902542471885681,1.0,1.0,0.46621620655059814,0.44594594836235046,0.7923530340194702,1.0
1.0,0.6228323578834534,0.6170520186424255,0.5692774057388306,1.0,1.0,0.45270270109176636,0.45945945382118225,0.7914121747016907,1.0
1.0,0.6242774724960327,0.6372832655906677,0.5586498379707336,1.0,1.0,0.5,0.4256756901741028,0.7871553897857666,1.0
1.0,0.6459537744522095,0.6228323578834534,0.5561797022819519,1.0,1.0,0.47297295928001404,0.4189189076423645,0.814611554145813,1.0
1.0,0.634393036365509,0.634393036365509,0.5552273392677307,1.0,1.0,0.5067567825317383,0.44594594836235046,0.7916655540466309,1.0
1.0,0.647398829460144,0.634393036365509,0.5566098690032959,1.0,1.0,0.47297295928001404,0.4324324429035187,0.8261043429374695,1.0
1.0,0.6575144529342651,0.6372832655906677,0.5310142636299133,1.0,1.0,0.5067567825317383,0.4054054021835327,0.8283327221870422,1.0
1.0,0.5982658863067627,0.6517341136932373,0.5421910881996155,1.0,1.0,0.5067567825317383,0.4256756901741028,0.8305908441543579,1.0
1.0,0.615606963634491,0.6676300764083862,0.5256652235984802,1.0,1.0,0.5270270109176636,0.4324324429035187,0.8257808685302734,1.0
1.0,0.6358381509780884,0.6734104156494141,0.5209465026855469,1.0,1.0,0.5135135054588318,0.45270270109176636,0.8220235705375671,1.0
