agent_accuracy,anomaly_accuracy,context_accuracy,loss,next_event_accuracy,val_agent_accuracy,val_anomaly_accuracy,val_context_accuracy,val_loss,val_next_event_accuracy
0.36994218826293945,0.49421966075897217,0.08670520037412643,2.59900164604187,0.8005780577659607,0.3986486494541168,0.5135135054588318,0.0878378376364708,2.5700528621673584,0.7972972989082336
0.3916184902191162,0.5086705088615417,0.08381503075361252,2.5692412853240967,0.8005780577659607,0.3986486494541168,0.5135135054588318,0.09459459781646729,2.56370210647583,0.7972972989082336
0.4291907548904419,0.5202311873435974,0.09826589375734329,2.560622453689575,0.8005780577659607,0.3986486494541168,0.5270270109176636,0.09459459781646729,2.548804998397827,0.7972972989082336
0.6965317726135254,0.5317919254302979,0.09826589375734329,2.5247223377227783,0.8005780577659607,0.7972972989082336,0.5,0.09459459781646729,2.4769716262817383,0.7972972989082336
0.8005780577659607,0.5303468108177185,0.09826589375734329,2.419266700744629,0.8005780577659607,0.7972972989082336,0.5135135054588318,0.09459459781646729,2.4039955139160156,0.7972972989082336
0.9017341136932373,0.5115606784820557,0.11271676421165466,2.3801932334899902,0.8005780577659607,0.9864864945411682,0.5135135054588318,0.13513512909412384,2.358128070831299,0.7972972989082336
0.9754335284233093,0.5,0.13728323578834534,2.337024450302124,0.8005780577659607,1.0,0.5135135054588318,0.15540540218353271,2.330310821533203,0.7972972989082336
1.0,0.5158959627151489,0.1517340987920761,2.309340000152588,0.8005780577659607,1.0,0.45270270109176636,0.10135135054588318,2.308002471923828,0.7972972989082336
1.0,0.5072254538536072,0.16040462255477905,2.2921783924102783,0.8005780577659607,1.0,0.5135135054588318,0.09459459781646729,2.31689715385437,0.7972972989082336
1.0,0.5173410177230835,0.15751445293426514,2.2917306423187256,0.8005780577659607,1.0,0.4932432472705841,0.14189189672470093,2.2997384071350098,0.7972972989082336
1.0,0.52601158618927,0.16763006150722504,2.2843024730682373,0.8005780577659607,1.0,0.47297295928001404,0.1621621549129486,2.3012795448303223,0.7972972989082336
1.0,0.52601158618927,0.18497109413146973,2.2820940017700195,0.8005780577659607,1.0,0.5337837934494019,0.14189189672470093,2.2980422973632812,0.7972972989082336
1.0,0.5245664715766907,0.19797687232494354,2.2832937240600586,0.8005780577659607,1.0,0.4932432472705841,0.1689189225435257,2.3237876892089844,0.7972972989082336
1.0,0.5216763019561768,0.2225433588027954,2.2779009342193604,0.8005780577659607,1.0,0.5135135054588318,0.18918919563293457,2.300323724746704,0.7972972989082336
1.0,0.5534682273864746,0.23554913699626923,2.2600820064544678,0.8005780577659607,1.0,0.5202702879905701,0.23648647964000702,2.2775967121124268,0.7972972989082336
1.0,0.5390173196792603,0.27167630195617676,2.2426178455352783,0.8005780577659607,1.0,0.46621620655059814,0.2702702581882477,2.262962579727173,0.7972972989082336
1.0,0.5303468108177185,0.325144499540329,2.2192254066467285,0.8005780577659607,1.0,0.5067567825317383,0.29729729890823364,2.233426570892334,0.7972972989082336
1.0,0.5390173196792603,0.34682080149650574,2.205681800842285,0.8005780577659607,1.0,0.46621620655059814,0.3310810923576355,2.23115611076355,0.7972972989082336
1.0,0.560693621635437,0.3641618490219116,2.1945135593414307,0.8005780577659607,1.0,0.5067567825317383,0.31081080436706543,2.2298128604888916,0.7972972989082336
1.0,0.5433526039123535,0.3511560559272766,2.1954174041748047,0.8005780577659607,1.0,0.45945945382118225,0.30405405163764954,2.230668306350708,0.7972972989082336
1.0,0.5621387362480164,0.35982659459114075,2.1846609115600586,0.8005780577659607,1.0,0.5,0.31081080436706543,2.22859263420105,0.7972972989082336
1.0,0.5346820950508118,0.3612716794013977,2.187739849090576,0.8005780577659607,1.0,0.4864864945411682,0.29729729890823364,2.2300031185150146,0.7972972989082336
1.0,0.5404624342918396,0.3612716794013977,2.189101219177246,0.8005780577659607,1.0,0.4864864945411682,0.29054054617881775,2.255981206893921,0.7972972989082336
1.0,0.5476878881454468,0.3742774426937103,2.186707019805908,0.8005780577659607,1.0,0.5,0.28378379344940186,2.2332475185394287,0.7972972989082336
1.0,0.586705207824707,0.39017340540885925,2.174855947494507,0.8005780577659607,1.0,0.4797297418117523,0.28378379344940186,2.2343862056732178,0.7972972989082336
1.0,0.5939306616783142,0.3887283205986023,2.171269416809082,0.8005780577659607,1.0,0.5067567825317383,0.29054054617881775,2.239433526992798,0.7972972989082336
1.0,0.5794797539710999,0.38728323578834534,2.166487693786621,0.8005780577659607,1.0,0.47297295928001404,0.3445945978164673,2.217815399169922,0.7972972989082336
1.0,0.5823699235916138,0.41329479217529297,2.161085844039917,0.8005780577659607,1.0,0.4932432472705841,0.3378378450870514,2.2141342163085938,0.7972972989082336
1.0,0.6199421882629395,0.42052024602890015,2.151191473007202,0.8005780577659607,1.0,0.45270270109176636,0.3445945978164673,2.217167377471924,0.7972972989082336
1.0,0.602601170539856,0.4349710941314697,2.1432247161865234,0.8005780577659607,1.0,0.4932432472705841,0.3581081032752991,2.2152292728424072,0.7972972989082336
